chunk_id,document,institution,chunk_text,amoore_score_auto,amoore_sim_preemption_auto,amoore_sim_norms_auto
1195,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"3(1)(b). Adopted 24 communications than the information strictly necessary to detect. However, this ...",0.08072225,0.42694104,0.34375635
1196,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 24 communications than the information strictly necessary to detect. However, this standard ...",0.094815955,0.43471518,0.3362881
1197,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"However, this standard does not appear to be sufficiently stringent, as it might be possible to dedu...",0.08030415,0.4214708,0.33868188
1198,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"84. Consequently, the EDPS and the EDPB recommend to introduce in the Proposal a Recital that stipul...",0.13514744,0.47708106,0.33525175
1199,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Consequently, the EDPS and the EDPB recommend to introduce in the Proposal a Recital that stipulates...",0.13938282,0.47305232,0.3265739
1200,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In addition, Article 10(3)(b) should be amended to ensure that not only no other information is extr...",0.23835088,0.42850488,0.1739246
1201,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.8.2 Reliability of the technologies 85. The Proposal assumes that several kinds of technological s...,0.24710673,0.3962171,0.13176772
1202,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The Proposal assumes that several kinds of technological solutions may be used by service providers ...,0.28440368,0.44501907,0.14053668
1203,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In particular, the Proposal assumes that artificial intelligence systems are available and working f...",0.2524266,0.4199713,0.14999259
1204,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"While the effectiveness of the Proposal hinges on the reliability of these technological solutions, ...",0.24183132,0.34756148,0.088324934
1205,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"86. In addition, even though the EDPB and EDPS had to use them in their proportionality assessment, ...",0.28559572,0.40929407,0.10313085
1206,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In addition, even though the EDPB and EDPS had to use them in their proportionality assessment, due ...",0.26818812,0.40978074,0.12255253
1207,edpb_edps_joint_opinion.pdf,EDPB and EDPS,There is no information on the tests or benchmarks used by the technology vendors to measure those p...,0.24465176,0.38634765,0.124461696
1208,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Without such information, it is not possible to replicate the tests or evaluate the validity of the ...",0.26095957,0.44792598,0.1689691
1209,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In this regard, it should be noted that although the performance indicators could be interpreted as ...",0.2724676,0.48665035,0.19559598
1210,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, the EDPB and EDPS consider that, with such a high risk processing, 12 failure rate present...",0.28962848,0.48811194,0.17841184
1211,edpb_edps_joint_opinion.pdf,EDPB and EDPS,It is highly unlikely that service providers could commit enough resources to review such a percenta...,0.2614087,0.45404673,0.17466733
1212,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"87. As previously mentioned,67 performance indicators should provide an exhaustive insight in the be...",0.24133177,0.41216397,0.15416624
1213,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As previously mentioned,67 performance indicators should provide an exhaustive insight in the behavi...",0.24104853,0.3938991,0.13601275
1214,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"When using artificial intelligence algorithms on images or text, it is well documented that bias and...",0.21536714,0.3765319,0.14638565
1215,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"These biases should be identified, measured and reduced to an acceptable level in order for the dete...",0.21597998,0.3727877,0.14193474
1216,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"65 See Impact Assessment Report, pp. 281-282. 66 Ibid, p. 283. 67 See paragraphs 63-64 above. Adopte...",0.18802585,0.32955265,0.12863275
1217,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"281-282. 66 Ibid, p. 283. 67 See paragraphs 63-64 above. Adopted 25 88. Although a study of the tech...",0.18472302,0.3370811,0.13983396
1218,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"66 Ibid, p. 283. 67 See paragraphs 63-64 above. Adopted 25 88. Although a study of the technologies ...",0.1922644,0.34197527,0.13657996
1219,edpb_edps_joint_opinion.pdf,EDPB and EDPS,283. 67 See paragraphs 63-64 above. Adopted 25 88. Although a study of the technologies used for det...,0.19435477,0.34440726,0.13676497
1220,edpb_edps_joint_opinion.pdf,EDPB and EDPS,67 See paragraphs 63-64 above. Adopted 25 88. Although a study of the technologies used for detectio...,0.19765088,0.3370986,0.12579328
1221,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 25 88. Although a study of the technologies used for detection has been done,68 the EDPB and...",0.20681965,0.3272357,0.10585366
1222,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Although a study of the technologies used for detection has been done,68 the EDPB and EDPS consider ...",0.19712287,0.33241418,0.121632606
1223,edpb_edps_joint_opinion.pdf,EDPB and EDPS,This analysis should rely on exhaustive performance indicators and assess the impact of potential er...,0.21671507,0.37236094,0.14070399
1224,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As these technologies are the basis on which the Proposal relies, the EDPB and EDPS consider this an...",0.22851464,0.3761365,0.13168883
1225,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"89. The EDPB and EDPS also note that the Proposal does not define technology-specific requirements, ...",0.20720124,0.3429972,0.12136988
1226,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"The EDPB and EDPS also note that the Proposal does not define technology-specific requirements, be i...",0.22297814,0.34612852,0.10737838
1227,edpb_edps_joint_opinion.pdf,EDPB and EDPS,This leaves it to the practice to develop such criteria when assessing the proportionality of the us...,0.19684398,0.34852937,0.13822456
1228,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"90. Given the importance of the consequences for the data subjects in cases of false positive, the E...",0.2513114,0.37816358,0.10894751
1229,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Given the importance of the consequences for the data subjects in cases of false positive, the EDPB ...",0.26234794,0.38905787,0.10795748
1230,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"More generally, the EDPB and EDPS are also concerned by the fact that the performance of the availab...",0.12099859,0.3651305,0.23748209
1231,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"4.8.3 Scanning of audio communications 91. Contrary to the Interim Regulation,69 the Proposal does n...",0.13975418,0.40661657,0.2590191
1232,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Contrary to the Interim Regulation,69 the Proposal does not exclude from its scope of application th...",0.12371456,0.39606008,0.26579118
1233,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, in some Member States, the privacy of the spoken word enjoys special protection.71 Further...",0.12542404,0.34231234,0.20960581
1234,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Thus, this detection method should remain outside the scope of the detection obligations set out in ...",0.19482562,0.3889844,0.18131001
1235,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The Proposal encourages providers to use age verification and age assessment measures to identify ch...,0.13686287,0.33583075,0.19061537
1236,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"279 et seq. 69 Cf. Interim Regulation, Art. 1(2). 70 Cf. Proposal, Art. 1. 71 See e.g. German Crimin...",0.051688123,0.30197075,0.24901369
1237,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"69 Cf. Interim Regulation, Art. 1(2). 70 Cf. Proposal, Art. 1. 71 See e.g. German Criminal Code, Sec...",0.04482533,0.3071818,0.26174372
1238,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Interim Regulation, Art. 1(2). 70 Cf. Proposal, Art. 1. 71 See e.g. German Criminal Code, Section 20...",0.038052868,0.30781314,0.26974654
1239,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"1(2). 70 Cf. Proposal, Art. 1. 71 See e.g. German Criminal Code, Section 201. 72 See Impact Assessme...",0.04408637,0.29658931,0.25184077
1240,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"70 Cf. Proposal, Art. 1. 71 See e.g. German Criminal Code, Section 201. 72 See Impact Assessment Rep...",0.051178835,0.30025852,0.24783684
1241,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Proposal, Art. 1. 71 See e.g. German Criminal Code, Section 201. 72 See Impact Assessment Report. 73...",0.06036367,0.30067372,0.2382685
1242,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"1. 71 See e.g. German Criminal Code, Section 201. 72 See Impact Assessment Report. 73 See Proposal, ...",0.064972565,0.3087104,0.2413798
1243,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"71 See e.g. German Criminal Code, Section 201. 72 See Impact Assessment Report. 73 See Proposal, Art...",0.06542677,0.32773763,0.26011795
1244,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"German Criminal Code, Section 201. 72 See Impact Assessment Report. 73 See Proposal, Arts. 4(3), 6(1...",0.06258523,0.3247701,0.2602085
1245,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"72 See Impact Assessment Report. 73 See Proposal, Arts. 4(3), 6(1)(c) and Rec. 16. Adopted 26 withou...",0.120508604,0.3348574,0.20741588
1246,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"73 See Proposal, Arts. 4(3), 6(1)(c) and Rec. 16. Adopted 26 without relying on an official digital ...",0.089625,0.32779765,0.23386437
1247,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"4(3), 6(1)(c) and Rec. 16. Adopted 26 without relying on an official digital identity, which is not ...",0.088508815,0.3275029,0.23478022
1248,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"16. Adopted 26 without relying on an official digital identity, which is not available to every Euro...",0.06279023,0.29971898,0.23466471
1249,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 26 without relying on an official digital identity, which is not available to every European...",0.0707892,0.31194663,0.2383256
1250,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"93. In this regard, and even though Recital 16 of the Proposal refers to parental control tools as p...",0.10556517,0.34632686,0.23525901
1251,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In this regard, and even though Recital 16 of the Proposal refers to parental control tools as possi...",0.10500865,0.35062677,0.24021038
1252,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.9 Preservation of information 94. Article 22 of the Proposal limits the purposes for which the pro...,0.06494433,0.28933403,0.22182554
1253,edpb_edps_joint_opinion.pdf,EDPB and EDPS,Article 22 of the Proposal limits the purposes for which the providers subject to the Proposal may k...,0.08355513,0.32426345,0.23689279
1254,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"However, the Proposal indicates that providers may also preserve this information for the purpose of...",0.09550314,0.32206517,0.22167802
1255,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS consider that only those providers that use their own detection technologies shoul...,0.07864558,0.22242056,0.13929233
1256,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, the EDPB and EDPS note it might be difficult to ensure in practice that no personal data a...",0.082229964,0.24143279,0.15461141
1257,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.10 Impact on encryption 96. European data protection authorities have consistently advocated for t...,0.08101697,0.2747533,0.18960974
1258,edpb_edps_joint_opinion.pdf,EDPB and EDPS,European data protection authorities have consistently advocated for the widespread availability of ...,0.07680466,0.29327232,0.21290874
1259,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"97. In the context of interpersonal communications, end-to-end encryption (E2EE) is a crucial tool f...",0.008870567,0.26467437,0.25787753
1260,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In the context of interpersonal communications, end-to-end encryption (E2EE) is a crucial tool for e...",-0.0005522985,0.26457834,0.26802725
1261,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Preventing or discouraging in any way the use of E2EE, imposing on service providers an obligation t...",-0.0052387808,0.3006335,0.3095669
1262,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"CNIL, Recommendation 7 Check the age of the child and parental consent while respecting the childs p...",0.044688463,0.2826358,0.23708233
1263,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"75 Proposal, Art. 22(1). 76 See e.g. Article 29 Data Protection Working Party, Statement of the WP29...",0.03110338,0.26745096,0.23650703
1264,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"22(1). 76 See e.g. Article 29 Data Protection Working Party, Statement of the WP29 on encryption and...",0.027554844,0.26002926,0.23286426
1265,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"76 See e.g. Article 29 Data Protection Working Party, Statement of the WP29 on encryption and their ...",0.0458958,0.27771628,0.23079689
1266,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Article 29 Data Protection Working Party, Statement of the WP29 on encryption and their impact on th...",0.031443823,0.2882129,0.25712234
1267,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"77 See Human Rights Council, Resolution 47/16 on the promotion, protection and enjoyment of human ri...",0.053965993,0.3517918,0.29689404
1268,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"A/HRC/RES/47/16 (26 July 2021). Adopted 27 order to better comply with the obligations, thus weakeni...",0.11621201,0.35584998,0.23330683
1269,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 27 order to better comply with the obligations, thus weakening the role of encryption in gen...",0.11514099,0.36075464,0.23942894
1270,edpb_edps_joint_opinion.pdf,EDPB and EDPS,It should be noted that while E2EE is one of the most commonly used security measures in the context...,0.14842822,0.32083395,0.16288045
1271,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Thus, their use should not be prevented or discouraged too. 98. The deployment of tools for the inte...",0.17087941,0.34869468,0.1666267
1272,edpb_edps_joint_opinion.pdf,EDPB and EDPS,98. The deployment of tools for the interception and analysis of interpersonal electronic communicat...,0.18698815,0.37815866,0.17889047
1273,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The deployment of tools for the interception and analysis of interpersonal electronic communications...,0.18888153,0.38286823,0.18159178
1274,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"99. Therefore, even though the Proposal does not establish a systematic interception obligation for ...",0.13218829,0.33085304,0.19066745
1275,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Therefore, even though the Proposal does not establish a systematic interception obligation for prov...",0.12708433,0.33175337,0.19712774
1276,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"100. The impact of degrading or discouraging the use of E2EE, which may result from the Proposal nee...",0.12059033,0.3409317,0.21346673
